Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Nom (Col 106),Target (Col 107)
0.325237297,0.28364532,0.12462906,-0.957591466,0.044451661,-0.181929785,-0.195909881,0.118446736,0.142396439,-0.276930357,0.017940126,0.465995101,-0.227604392,-0.746975914,0.156006356,-0.567769017,0.002440354,-0.516814116,0.341119112,-0.12186572,-0.092684832,-0.06239771,0.107293946,-0.000739573,-0.103657455,1.061113695,-2.505149095,-0.132421521,-0.189371236,-0.377239369,-2.271623241,0.888331073,0.932147725,-1.290157007,0.940531288,-0.479376566,-0.394210968,-0.042538563,-0.031040696,0.383111442,0.053623338,0.444578285,0.830016019,-0.016297937,0.280590229,0.035319198,-0.263432657,-0.286701704,-0.613742642,0.898643942,0.00149819,5.111257566,2.904877852,-0.479615585,-1.389542316,0.106452097,0.141414952,-0.289013594,-0.67584736,-0.059097018,-1.865670581,-0.621519837,-0.809766616,0.134394804,-0.143986293,0.146287214,0.823438562,0.342674599,-0.84322877,1.58373855,-0.022346767,0.435969725,-0.076513417,-0.037763298,0.331439225,0.633169017,1.132981554,0.316918194,0.624627917,0.129345822,-0.037960461,-0.693219797,-0.489520238,-0.108643236,-0.207045942,0.361426816,0.234780119,-0.224482622,0.2089515,-0.09949282,0.381020074,0.227463789,-0.203182728,-0.765506584,0.511314923,0.10784419,1.389581893,0.96584246,-0.064256604,0.167869964,0.036865004,-1.182614461,0.222861048,0,0,1,1
1.280421911,-0.272060378,-0.380875677,NaN,0.056796627,1.588324596,NaN,-0.697352709,NaN,-0.458407774,0.003445759,0.237586473,0.613896908,0.766620509,0.304100653,-0.687697147,-0.002995727,1.600518547,2.174053441,-0.086491701,0.189330684,0.096878871,-0.358874061,0.000788932,-0.68268125,-0.110919279,0.937741561,-0.1273406,-0.022889683,NaN,0.254070869,NaN,0.306989417,1.08883764,-0.314040425,0.335042053,-0.092218824,NaN,0.278187793,-0.259070746,0.015850041,NaN,0.350052861,NaN,-0.261045934,-0.942197002,NaN,0.185043994,-0.303770133,0.198333259,0.319035984,6.888682537,NaN,1.592956762,1.857101983,0.130806574,0.078901063,-0.893532638,0.3881507,0.113617002,-0.558645318,-0.276327312,-0.674896777,-0.056868956,0.901732578,1.534220154,-1.428052607,-0.246071339,2.049711062,0.325051657,-0.076312032,0.630028129,0.02510678,0.002790975,-0.381361455,-0.413327116,NaN,0.2508165,0.671904637,NaN,0.040269784,NaN,-0.087808066,0.76478137,-0.268831767,NaN,-0.033033412,-0.05043041,-0.729497143,-0.09991666,0.281568276,1.016689539,-0.16327448,-1.14863781,-0.17402225,0.044747238,-1.5740761,NaN,0.117359911,0.625007924,-0.043680789,0.650921784,0.289607066,0,0,0,0
-1.311459751,-1.396065378,0.207144762,-0.178462276,-0.056499333,0.449107037,-0.233076653,-0.341405284,-0.270815535,2.227838415,0.002937109,-0.39644541,1.760617542,0.164864503,0.574645126,0.342130291,-0.002256371,1.293603788,-1.19625337,0.258729202,0.050871462,0.096375796,-0.160680388,-0.000128529,-0.570717029,-0.370820911,0.346910308,0.59136987,0.456855686,0.282609368,0.893456853,-1.352906895,-0.635856297,-0.191118583,-0.614659428,-0.655942077,0.198223275,0.029976549,0.427353846,0.366918822,0.291285046,1.361365743,-0.583937768,0.149911699,0.015933989,0.062721733,0.033487837,-0.386472203,-0.295775659,-0.68534536,-0.313656945,-4.990598222,-0.996367301,1.067593663,-1.195300462,-0.388833786,0.754636339,0.002722619,0.873895781,0.206628071,1.544389284,-0.238271217,-0.770623593,-0.014666488,0.191394793,-0.043545653,-0.611601268,0.087654056,0.992302728,-0.406520526,-0.239556456,-0.15143024,0.050036429,0.056030333,0.366908174,0.426181787,-1.502642373,0.134004614,-1.299386452,0.016913945,0.045376395,-1.062913929,0.523912354,-0.447916503,0.132295537,-0.779463337,-0.226592015,-0.091936516,0.504405205,-0.189285569,0.054091389,0.548428698,0.057204052,0.005756036,-0.402712073,-0.1140258,-0.213701273,-0.968214087,-0.162121792,-0.047701231,0.003450933,0.055150009,-0.278875322,0,0,0,0
-0.825106083,0.861842119,0.054370748,0.708515758,-0.020218779,-0.669290128,-0.22967659,0.047003091,0.381624505,2.327419095,0.12689047,0.842904035,0.398564178,-0.23805778,-0.357601004,-0.618752563,0.006286261,0.134066509,0.564608382,-0.009286176,-1.313940805,-0.143770557,0.441269052,0.001272944,0.173371903,0.268018627,-0.005590255,1.79891033,0.289455826,0.653254552,0.144871438,-0.117435052,-0.366376583,-0.407113115,-0.433234979,0.866121578,-0.227364305,0.330649845,-0.590257528,-0.46385378,0.948880433,-1.040420304,-0.332036154,-0.428448169,0.052570793,1.15200337,0.633447544,1.065135499,0.644441523,-1.004001242,0.370446629,-8.890841581,0.230391488,0.177793949,-0.37079169,0.448932269,-0.111297526,-0.551210193,-1.139389754,-0.012756544,-0.961776388,-0.570294589,3.785802241,-0.022896846,0.729202578,-0.913710762,0.705315535,1.057054402,1.382962696,0.181608499,0.412257785,-0.553475186,-0.114926804,0.025418403,1.234532563,-0.252501061,0.222028858,-0.053930776,1.293832771,0.265766229,0.048017117,2.013891205,-0.344574906,0.155751041,-0.359110048,-0.741473841,0.319293944,-0.093180935,0.224031054,0.419911192,-0.162000119,-0.088541427,0.144221013,0.184897701,-0.611234059,-0.108695423,0.39445078,-0.373506133,0.170286681,1.978897985,0.050163388,-0.851215525,-0.319589236,0,0,1,0
-0.312570527,-0.785595493,0.278363545,0.779724753,-0.09403833,0.248442088,-0.481437655,-0.111796742,0.067419299,0.066561688,-0.107200472,-0.625594027,-0.747450711,0.696907132,-0.007876263,-0.986763482,-7.61E-05,1.542185284,0.912275118,0.183883809,-0.049216299,-0.110405842,-0.027044845,-7.99E-05,0.127334115,0.269311062,0.188712751,-0.305387271,-0.148610367,-0.470705812,2.391220802,0.612769241,-0.129077092,0.738112685,-0.777047255,-1.447387861,-0.322115462,0.771993408,0.912402418,-0.24005659,-1.033088278,0.218867324,0.01720494,-0.344011421,0.020007523,0.589419247,0.274519858,-0.848081307,-0.609136435,2.432674567,-0.034849337,8.520955698,-1.702796468,-1.766481635,0.339586263,0.615210483,0.389161554,0.150988755,0.218684903,0.047950637,-0.224580057,-0.780554267,-1.152640414,0.116678303,1.290625461,-0.165074547,-1.111088624,0.591417712,-1.091472606,-1.196415235,-0.427256107,-0.067947576,-0.235300222,0.016805553,-0.075169016,0.185346959,-0.937102783,0.216194327,-0.814114642,0.053818957,-0.043319946,-0.723430187,0.048273357,0.856765205,0.041682098,0.268786017,-0.64706632,-0.083444742,-0.879443036,0.022518606,0.004903627,0.525467916,0.337978291,0.374815896,-0.358239878,-0.235567648,0.58964701,0.249310266,0.441502228,-0.798137857,-0.044574001,0.322790529,0.21371485,0,0,0,0
0.022127027,1.363012789,-0.25395067,NaN,-0.005942175,-0.333931467,0.636087308,0.385926586,0.026580061,0.632925485,0.073765094,0.452706402,NaN,0.352111962,0.090999722,-0.38763145,-0.022164639,0.655914947,-0.176131017,-0.121647885,-2.547201305,-0.519453987,NaN,0.000191228,0.099145081,-0.59799825,0.620636858,0.837929566,-0.263735051,0.310805266,NaN,0.031527251,-0.043072254,-0.29393887,NaN,-0.188829633,-1.280577492,-0.570530993,NaN,0.793156295,-0.650405538,-0.245091219,0.285914472,0.186524034,0.092371208,NaN,0.227405412,0.475921354,0.149156743,-0.343355726,-0.277732571,0.255963604,1.730572201,NaN,0.215812252,-1.234678101,-0.771422746,0.32349283,0.285267389,0.117221304,1.172062718,0.401130908,-0.902841254,-0.628993495,-0.514774752,-1.017785024,-0.645338732,-0.09316151,1.256614391,0.627885697,NaN,NaN,0.069008081,0.034945518,0.975961681,0.419497277,0.384926799,-0.07088135,NaN,0.063629083,-0.025765068,NaN,-0.046641868,-0.046084389,0.053472215,NaN,-2.59852386,-0.122716507,-0.044314999,0.301727672,NaN,NaN,0.008738973,0.319840172,-0.959411019,0.126574425,-0.118437606,-1.109818612,0.153027687,2.550521713,0.058948764,0.054363095,-0.303713626,NaN,0,0,0
-0.539638793,-1.253011244,-0.023356341,-0.637803066,-0.062485889,-0.082547753,1.103625354,0.376250669,-0.298128651,-0.392997145,-0.185917868,-0.015684318,0.460010364,-0.669449029,-0.055899855,-0.491369293,-0.000829687,-0.515620114,0.364880789,0.041220697,-0.212801781,0.384385514,-0.071246021,0.000901352,0.11592014,1.418587859,-0.658883497,-2.089138805,-0.649857108,-0.285474926,0.395930162,0.268256157,0.136240432,-0.494327065,0.350145963,3.189059309,-0.268333328,0.043833346,0.042383663,-0.057279091,-0.386601751,0.118288752,0.112100996,-0.017132054,-0.013913104,0.37408416,-0.661626086,-0.435960645,0.293188235,0.805369739,-0.478480782,0.667405336,5.476268604,-0.252500011,-0.181320861,-0.300192725,0.278114128,0.328321511,-0.884532222,0.047028261,1.067907882,0.056344244,-0.226525003,-0.112008774,-0.475412563,-1.217948882,-0.586135001,-0.207067694,0.171692105,0.635295985,0.181836957,0.72045739,0.355033612,-0.130844086,-1.143669745,0.77936118,-0.390377564,-0.263153389,0.562392512,-0.054019603,-0.008451204,-1.379991538,0.093644496,-0.049252867,0.073117558,-0.277278466,-1.034338895,0.074570662,-0.468104233,-0.228052637,-0.066167709,-0.008526263,0.026525423,-0.962553413,-0.139683316,0.223707525,-0.27874883,0.157114478,-0.035877134,-1.32671031,-0.04011372,0.12404502,0.106273255,0,0,1,1
-0.291223732,-1.737388711,-0.140309891,0.24470467,0.076457126,0.887813419,2.252044842,0.184702264,-0.07550601,-0.93121038,0.077261535,-0.286891345,0.360661315,-0.113150256,0.185489782,0.242299727,0.006726827,0.165310941,-0.011903922,0.085284875,-1.545095833,-0.054776427,0.167167917,-0.001096896,0.052640167,-0.102690705,-0.232947983,1.217716304,0.497487118,-0.826211299,1.126771783,-0.217470787,0.1886186,1.716625098,-0.261441296,0.360849765,-1.426987275,0.370239976,0.608960704,0.275396329,-0.72021685,0.471424092,-0.03445738,0.126542769,0.037074019,0.226848644,-0.092028507,-0.579061886,-0.206530983,0.867488708,-0.077202431,2.740533294,-3.580854136,0.497840234,-0.869869267,0.900464799,-1.391252375,1.026968534,-0.966428981,-0.209189747,-1.62936175,0.331836973,0.261116143,0.051370561,1.414550859,1.507746483,1.152817592,-0.544686967,1.344207325,0.057650295,0.357410539,-0.780214977,0.139971876,0.042892451,1.057893225,0.861669882,-1.02345167,-0.10800241,0.229215835,0.081521048,0.067025048,0.988721635,0.061104039,-0.59891716,0.085371113,0.030664679,-0.01534816,-0.07220017,0.213750737,0.475098809,0.236982512,-1.66291153,0.101107715,-0.64901247,-0.152279608,-0.103231881,-0.073639692,1.065611647,-0.388191831,1.379082502,0.024937638,-0.865782508,-0.570080709,0,0,0,0
0.298054113,-0.764684094,-0.209616651,-0.466800883,0.125955797,0.190506691,0.611992717,0.502742377,-0.33813601,-0.562843905,-0.050066062,0.035530247,-0.72746173,-0.709326827,-0.007187573,1.828670801,0.01096483,-0.349244194,1.310304104,-0.411727867,-1.425038954,0.180675432,0.063131668,0.001653667,-0.015301274,-0.326806787,-0.551203932,-1.124468554,-0.506677153,-0.157723914,-0.956898792,0.997627663,-0.417665239,-0.763883706,1.967395977,-0.461520115,0.448613442,0.36873976,0.496755056,0.764790816,1.536327362,-0.538002044,-0.009130701,-0.353194322,-0.191165989,-0.474401913,-0.381201237,-1.447158483,0.538577324,0.467743667,-0.302294653,5.465667372,-2.908094596,-0.272606364,0.158759209,-0.662297104,-0.621196988,-1.091867744,-0.646987154,0.106430695,0.031143959,0.600310541,-0.747282609,-0.280229462,0.060612273,-0.047839154,1.533449062,1.01500132,-1.967861339,0.040374538,-0.485451104,-0.424945389,-0.140787951,-0.044994832,0.173418669,0.45004033,1.676331939,0.438245075,0.281562227,0.119691877,0.021563304,-1.291302346,-2.60E-05,1.889127561,0.101592067,1.000802838,-0.363004702,0.425571644,-0.110436253,0.032772012,-0.085818735,0.101113383,-0.05359846,-1.127946248,0.315750949,-0.132939706,-1.270562628,-0.204189897,0.114879788,-0.433622374,0.018659918,0.007290399,-0.142714551,0,0,NaN,1
-0.58242825,0.278887492,-0.423956896,-0.351506484,0.076302666,-0.160413671,0.965621024,0.345744699,0.389525679,0.089953023,-0.064414765,0.300476902,-0.281383827,-0.203884939,-0.057883716,-1.081157524,-0.008328872,-0.033882274,NaN,0.082611803,-0.591773713,-0.118337561,-0.261944906,-0.000220594,-0.004891838,-0.110008261,-0.351975746,-2.022438939,-0.86180968,-0.025773374,-1.24053047,0.705116821,1.027454251,-0.438857411,1.77547267,1.480225618,-0.45980392,-0.468640201,0.604525691,0.829259076,NaN,-0.730600478,1.38782517,-0.268871843,0.10587586,-0.603469127,0.113733981,NaN,-0.330362828,2.078915097,-0.69118474,-0.439438342,-2.275751961,-0.661265073,2.275915464,-0.372380914,-0.295973211,-0.018536989,-0.058119746,0.016747529,0.530525941,0.048895418,-0.556211357,-0.263838188,-0.487723096,-0.311668032,-0.749092194,-0.314088846,NaN,NaN,-0.31884976,-0.17490278,0.26633586,-0.023236828,0.905598721,0.558834174,0.782800886,0.516873818,0.678335509,-0.042435794,-0.080335716,-1.260354782,-0.121392843,-0.587299563,0.062456828,0.704776618,-0.069699854,-0.291542827,-0.455476327,-0.006077976,0.232847491,-0.02190432,NaN,-0.966507674,-0.21893847,-0.021615585,2.096398478,0.584797686,-0.135000927,NaN,0.028065342,-0.486906318,0.660230336,0,0,1,1
0.61273688,0.101480837,-0.001018957,0.286976096,0.074339784,-0.411531039,1.227951141,0.198683202,0.642793178,-0.365612203,-0.238170992,-0.320814017,-0.146385779,0.030208169,-0.150326117,-0.259047187,-0.000928518,-0.995541872,-0.928225332,0.547660958,-1.053662116,-0.098546097,-0.367353009,-0.000803706,0.659164338,0.115392151,1.409578121,-0.096382966,-0.126707085,0.192650276,1.461300681,0.949405504,-0.049008486,-1.325948664,1.346975855,-0.146628774,0.10663357,-0.090998603,0.805645889,0.497663851,-0.804139729,-0.669842795,-0.364409145,0.083120001,0.226780623,-0.142189085,-0.325994301,-0.109501273,0.162925244,1.919848494,-0.721566678,-0.057843968,-1.797004274,-0.070524146,0.662329143,-0.135916497,0.271052724,-0.985745542,-0.792451082,0.001505251,0.759125285,-0.017617588,-0.821368687,-0.2660458,-0.037872058,-0.817103832,-1.479280424,2.070004868,-0.966351619,0.377792173,-0.61408431,-0.529012993,0.042647616,0.009578687,-1.232104248,1.050866008,0.022327402,-0.248849291,-1.268824966,-0.169726198,-0.083606332,-0.522366456,-0.013526123,-0.755794866,0.365809977,0.36318384,-0.837601549,-0.128970514,0.218970749,0.076613029,-0.157495934,0.567631221,-0.05747929,-0.392418258,0.303585931,-0.043942032,0.012124011,1.498821686,-0.408637931,-1.535197372,-0.067017141,0.580917923,0.318344724,0,0,NaN,0
-0.356920148,0.386480437,-0.013678804,0.162699245,0.044318141,NaN,0.17149283,-0.006076527,-0.393024811,-0.584521746,-0.031151505,-0.047372944,-0.090181682,-0.50846863,-0.122190466,0.944994768,-0.002446336,-0.781313413,2.457600862,-0.653315754,1.016405763,0.114950363,NaN,0.00349491,-0.358992891,1.076617792,-1.49473775,-1.202444162,-0.615277657,0.366886773,NaN,0.18345035,NaN,-0.460063546,-0.690893978,0.8993462,0.218892785,NaN,-0.154267494,-0.674834306,0.821697866,-0.026509358,-0.320379398,0.548336691,-0.066738434,0.255342893,-0.081956759,1.858838731,0.394981981,0.942410459,-0.594339688,-0.00631601,3.721076355,-0.658696227,NaN,0.230211091,0.073807004,-0.934150155,NaN,-0.040746672,0.201090348,0.582705159,NaN,NaN,0.70151139,0.425856271,-1.198270878,-1.23671562,-0.490443066,0.622421808,NaN,NaN,-0.050794619,-0.038858589,-0.671054935,-0.583195345,1.273115511,0.100122632,-0.831133531,NaN,-0.010976541,-0.58733139,0.139709371,-0.116605133,-0.061632676,-0.121114271,0.741783099,NaN,-0.508988361,-0.011037026,0.210696954,1.481556827,-0.030829564,-0.026164205,0.571553128,0.17253937,NaN,NaN,0.046010107,0.150272391,-0.023630326,0.863906879,NaN,NaN,0,0,0
-0.490360663,0.339930121,0.445667287,0.371186855,0.006417958,-0.24276695,1.263239452,0.287375138,-0.142932678,-0.355143906,-0.018254742,-0.243011246,-0.056909346,NaN,-0.203660268,1.240114278,0.012377614,-0.414379886,-0.81337048,-0.78130078,0.098067924,0.331640999,0.374843217,-4.14E-05,0.251791606,-0.501397993,0.550018618,1.105077805,0.663293243,0.665126085,-0.068481119,-1.11048382,-0.826399115,0.150691663,-0.449755446,-0.387171092,-0.748498329,0.169932611,-0.397634411,NaN,0.214688648,-0.624160314,-0.471780328,-0.466266995,-0.06171624,1.513905992,0.731199245,-0.692959471,0.96266062,-1.802051043,0.683853853,-0.415494211,-2.305345274,-0.641670348,0.135136658,NaN,0.753863896,-0.0182063,0.942288674,-0.104418318,-0.977442884,NaN,1.509500269,0.013997689,0.900319383,0.949737377,0.454967972,-0.542412285,1.191451803,0.407203412,NaN,-0.803087047,-0.065292139,NaN,-0.283166412,0.408910055,NaN,0.634690422,0.517901452,0.046001679,0.035588393,2.009222162,0.013488075,-0.064859923,-0.124668045,-0.937058253,0.244590623,0.785454386,0.403718298,0.07055116,0.106285916,0.026751982,0.104747297,0.353787938,0.201639321,-0.094168086,-0.903848749,-1.089033856,0.156285437,NaN,0.070556773,0.179352667,-0.679208503,0,0,0,0
0.172544106,NaN,NaN,-2.351837156,-0.003853409,-2.099957628,0.63313801,-0.425997712,-0.264064536,0.156764022,-0.172059377,NaN,-0.318186055,0.949134459,0.194967571,-0.412704268,-0.009550801,0.821891238,-0.512363972,0.035576866,0.111153485,0.135780527,-0.176221519,-0.000553405,-0.166321645,-0.234125495,-0.49373233,-0.351446371,-0.105442977,-0.232457009,-2.536801082,0.599257996,-0.189799058,0.72019714,0.137127493,1.28037774,0.591136052,-0.978418736,0.576333598,0.05187437,1.265069643,0.546699772,-0.344556009,-0.20153163,0.117544443,-0.222050364,-0.567649706,-0.31851641,-0.237141319,1.116530883,0.337321235,14.6297145,0.51949889,NaN,-0.896509988,0.531787487,-0.283324892,-0.942928953,-0.609289345,0.051288211,-1.283912078,-0.113704678,-0.242031536,0.060699189,0.538867777,0.061309121,-0.272700411,1.152531753,0.144658908,-0.332226511,-0.274393576,NaN,0.029549102,-0.021761176,0.120154338,1.026378122,-0.622098225,NaN,0.52115029,0.008240549,0.009491687,NaN,NaN,-0.444044805,-0.144916998,0.267733379,-0.612226606,-0.246477618,-0.380304093,-0.160806818,0.028872963,-0.556114815,0.135490184,1.277489146,NaN,0.208883313,1.870635817,-0.334765216,-0.08504813,-0.078211189,0.009417717,NaN,-0.451911844,0,0,0,0
0.631719886,-0.373212464,-0.53307456,0.259887513,0.117441726,0.847662064,1.085604297,0.007304372,-0.099653378,1.485740849,-0.402559403,0.241030493,-0.366772988,-0.121132338,0.069116009,0.452747657,NaN,0.06516867,-0.507283478,0.320044586,-0.646719536,0.223287199,-0.341966895,0.000620927,-0.330730476,NaN,0.376259449,-1.568074736,0.471617716,0.137033173,-0.808103109,1.190742407,-0.523864967,-0.695048097,NaN,-1.069137132,0.672093474,-0.202458914,0.381668518,NaN,-0.691514829,0.068194981,0.501627463,-0.111794085,-0.010415144,-1.291337963,-0.048552895,-0.305873966,NaN,-0.40920526,0.012209705,5.579750021,NaN,-0.662283909,-0.391900207,0.117396088,-1.513984788,1.174568105,-0.752749073,0.05399429,0.754367072,NaN,-0.321450449,-0.187891197,-0.768815069,1.483870247,NaN,-0.090881424,1.398793002,-0.458749569,-0.302737816,0.528966112,-0.134876567,-0.012222279,0.286810539,-0.938815131,-0.430880144,-0.752594905,-1.051866401,-0.296730205,0.006214981,-0.750717799,0.161188246,-0.017332151,0.548917332,-0.378106682,-1.013449403,-0.083683912,-0.261837534,0.030114811,-0.531194636,1.211096621,-0.199108524,NaN,-0.793730656,-0.107845143,NaN,1.137462941,-0.691034961,0.204191822,-0.079829104,0.05950439,0.045587174,NaN,0,0,0
NaN,NaN,0.240172636,-0.098198362,-0.141822878,-0.127973591,0.420996292,0.30754762,NaN,-0.198143531,0.010440057,NaN,NaN,NaN,0.124209186,1.227889175,0.005193388,NaN,1.770670174,NaN,0.406693663,NaN,0.126623408,NaN,0.547129714,-0.630548672,-0.340045766,0.673283763,0.493190592,0.462616922,-0.481689061,-0.128343588,NaN,-0.585762595,-0.324814004,0.973378442,1.611578343,0.125900583,-0.640681596,-0.818134064,-1.572931349,-0.6790037,NaN,-0.262716488,0.128083111,0.4978287,0.27164519,1.422833495,0.378577932,-0.859248251,0.098258973,-7.696837508,-0.386594895,-1.246204965,1.55208672,0.276536541,0.699532726,-0.998584229,1.019846852,0.03916791,-0.753109455,NaN,0.41238702,0.137710011,0.227638391,-1.144484303,-0.363335141,1.211823052,-0.099028282,-0.196948592,0.718918906,-1.069552181,0.200916339,0.033876492,-0.368568008,-1.362450303,1.016696146,-0.553844491,1.356996394,-0.131394241,NaN,0.534845623,-0.244218036,0.932055155,-0.220927359,0.060066516,0.709253969,0.466902946,-0.313922407,0.102945175,-0.32032882,-0.078455866,-0.159077452,-1.092632756,0.453441036,-0.009456008,0.96634719,0.890472203,-0.140162121,0.414936284,-0.000426063,-0.257194652,0.881929294,0,0,0,0
0.89497754,-1.290375522,0.139799109,-0.113447731,0.063566781,0.694825716,-1.070823717,-0.423772628,0.28805822,-0.553305345,-0.013338606,1.001016635,-0.041921041,-0.289898113,0.182816706,0.005141039,-0.004927765,-0.606025074,0.454555251,-0.864615928,-0.391033131,0.020843875,0.221115196,0.003641637,-0.458322606,-0.377986953,0.408963815,-1.432014804,-0.675999458,1.28812878,-0.208969892,-0.040197844,-0.466390487,-0.621169647,0.722392605,-0.312143695,0.72107559,-0.356198046,1.185057869,-0.252040909,1.306637269,-0.227930845,-0.406684851,-0.070525086,0.047667068,0.835848303,-1.290904283,0.601500814,-0.255365297,3.122764349,-1.92328256,-2.843547232,-2.918575985,-0.840984957,-0.304373568,-0.727706972,0.446828794,0.580934761,0.514021733,0.102706251,0.117084872,-0.000131747,-0.41874174,-0.198022756,-0.617325154,0.832611703,-0.034140246,0.658469068,-1.733461237,0.328119264,-0.100968017,0.452874706,-0.028656131,0.004560034,0.351311344,-0.470169749,0.094079318,0.421642578,-0.081423441,-0.108173914,-0.074684551,-2.023845431,0.058267172,-0.2328959,-0.02504732,0.530051861,-0.117194424,0.235183429,-0.184921883,0.053777828,0.172968914,1.497369173,-0.062654766,0.663098516,-0.061215507,-0.134746357,0.867062651,0.61166999,0.23620824,-1.300669481,-0.064661371,-0.397312724,-0.872626227,0,0,0,0
NaN,-0.02995035,0.067080226,NaN,NaN,-0.417941191,-0.718812897,0.006547844,0.029244314,-0.142661413,0.028087402,0.041392666,-0.221830589,-0.485995228,-0.029241414,1.08714504,0.010005927,-0.662778948,1.887893941,0.568993577,-0.683317539,0.408458463,-0.289130312,0.000980454,-0.045053268,-0.782751421,0.506272653,-0.515488841,-0.147532033,-0.399516928,-1.29962768,0.168075289,-1.030398606,-0.772099379,0.549379163,0.109840277,-0.632456376,-1.510064897,NaN,0.52675711,-1.133563245,-0.451625361,-0.424499019,-0.019125217,0.217528851,1.03186462,-0.595204554,0.849704056,-0.208517903,-0.717212138,NaN,-5.361488276,NaN,NaN,0.194105385,NaN,0.663016207,-1.152251589,0.334272556,0.123941354,0.646397997,0.016993402,1.029175373,0.111409514,-1.51775918,NaN,-0.452551509,0.114191975,1.266439673,0.209414144,-0.047692952,0.1771626,-0.0333559,0.007682209,-0.153380809,-0.293391746,0.939450168,-0.592397498,1.118377926,-0.129432077,0.023565724,-0.553550225,0.130950213,1.18464245,0.278097676,1.02335406,-0.850916367,-0.088649532,-0.51352098,-0.139978672,-0.376228684,-0.267556951,-0.011223097,-1.09600033,NaN,0.067814842,2.126275753,NaN,0.161667265,-1.545948114,NaN,0.85129081,-0.14057517,0,0,0,0
0.571795774,-2.073542873,-0.705867395,0.169754878,-0.076370792,2.041409826,0.390901628,-0.240224834,-0.267504604,0.193555881,0.010174017,NaN,0.031394048,0.501228072,0.195241341,-0.114313986,-0.021481867,0.283538464,-0.661507893,-0.317786848,-2.172483288,-0.326479348,-0.037271191,-0.001380516,0.139401638,0.45368818,NaN,0.410971863,-0.002669332,-0.961042064,NaN,-0.799402311,-0.649716212,1.43087463,-0.795539617,1.424845214,NaN,0.768089317,0.388892212,0.790482815,1.123301454,0.013835034,-0.533050829,0.092151179,-0.091438002,-1.051998329,NaN,-0.394899707,0.129982483,1.930251278,-0.813221999,4.229609658,-0.771065914,0.279586292,0.765310845,-0.366857162,NaN,0.706917635,-1.424995318,0.10975797,-0.20410976,0.008891521,0.235606632,-0.135590624,0.2886101,-0.232390336,-0.912107061,-0.61730448,-0.803874194,-0.559521058,-0.86325321,-0.127441548,0.183867706,0.012984386,-1.102341583,0.944207905,-0.486455595,0.466203233,NaN,0.161225705,0.011057443,0.60220564,0.076494712,-0.086083578,0.187008155,-0.083831782,-1.392016892,0.042454861,0.144799854,-0.131512793,-0.231400836,0.704456078,-0.223272849,NaN,-0.953499989,0.088095718,-0.019278731,-1.671516733,-0.229810637,-0.631148989,0.062285364,NaN,-1.08891607,0,0,0,0
